seq	trim_left	trim_right	primer_type
S-12314_oECA306_H05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	20	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12350_oECA306_G07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	35	61	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12301_oECA306_G05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	31	17	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10524_oECA306_A09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	20	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10789_oECA306_E11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	11	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12329_oECA306_H06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	21	22	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10809_oECA306_F11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	35	14	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10451_oECA306_E08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	41	21	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10820_oECA306_H11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	63	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12347_oECA306_F07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	35	2	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10788_oECA306_D11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	10	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10780_oECA306_B11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	27	12	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10598_oECA306_H09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	22	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10310_oECA306_A08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	21	13	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10372_oECA306_D08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	11	6	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12334_oECA306_E07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	38	19	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12241_oECA306_E03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	17	63	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10546_oECA306_B09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	37	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12216_oECA306_F01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	0	32	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10731_oECA306_G10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	9	9	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12265_oECA306_A04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	20	31	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12317_oECA306_C06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	28	6	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12328_oECA306_G06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	14	42	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-11155_oECA306_D12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	20	22	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12266_oECA306_B04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	19	29	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-11247_oECA306_H12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	33	8	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12215_oECA306_E01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	0	25	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12289_oECA306_E05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	18	176	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12220_oECA306_A02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	29	4	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-11161_oECA306_E12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	42	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12254_oECA306_F03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	50	6	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10606_oECA306_A10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	40	16	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12267_oECA306_C04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	26	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12228_oECA306_C02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	31	31	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12315_oECA306_A06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	14	8	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12288_oECA306_D05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	20	47	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12214_oECA306_D01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	23	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12237_oECA306_B03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	41	18	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10514_oECA306_G08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	44	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10518_oECA306_H08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	38	29	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10596_oECA306_G09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	24	29	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10336_oECA306_C08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	0	33	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12229_oECA306_D02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	21	17	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12270_oECA306_F04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	13	7	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12320_oECA306_E06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	34	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-11198_oECA306_F12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	39	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12231_oECA306_F02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	17	12	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10555_oECA306_C09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	28	4	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12280_oECA306_G04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	26	6	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12330_oECA306_A07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	27	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12327_oECA306_F06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	44	8	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12258_oECA306_H03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	47	52	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12268_oECA306_D04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	31	23	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12287_oECA306_C05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	18	12	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10634_oECA306_B10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	36	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10496_oECA306_F08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	40	27	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12212_oECA306_B01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	18	8	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10331_oECA306_B08_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	30	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10647_oECA306_C10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	25	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10744_oECA306_H10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	27	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12238_oECA306_C03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	0	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10577_oECA306_D09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	15	18	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10204_oECA306_H07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	53	7	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12331_oECA306_B07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	35	85	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12213_oECA306_C01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	29	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-11245_oECA306_G12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	26	58	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12233_oECA306_H02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	33	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12230_oECA306_E02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	22	33	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10673_oECA306_D10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	26	8	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12297_oECA306_F05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	22	37	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12227_oECA306_B02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	36	56	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12218_oECA306_H01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	31	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12239_oECA306_D03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	28	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10997_oECA306_C12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	19	6	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12269_oECA306_E04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	21	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12286_oECA306_B05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	0	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-11407_oECA306_F02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	17	213	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11716_oECA306_E03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	25	6	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11474_oECA306_G02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	18	109	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12389_oECA306_H04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	7	37	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12117_oECA306_G04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	27	121	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11273_oECA306_B01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	24	5	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11248_oECA306_A01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	22	55	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11385_oECA306_C02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	37	5	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11789_oECA306_H03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	35	25	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11990_oECA306_D04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	19	18	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12534_oECA306_D05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	35	9	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11346_oECA306_E01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	25	45	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11340_oECA306_D01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	18	62	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11395_oECA306_E02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	29	18	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11361_oECA306_H01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	27	16	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11363_oECA306_B02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	15	33	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11348_oECA306_F01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	20	12	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11706_oECA306_C03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	7	12	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11394_oECA306_D02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	23	2	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12559_oECA306_G05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	34	75	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11693_oECA306_B03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	16	133	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11362_oECA306_A02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	29	23	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12549_oECA306_F05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	30	128	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11360_oECA306_G01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	16	9	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12527_oECA306_B05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	28	19	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11477_oECA306_A03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	25	119	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11787_oECA306_F03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	32	10	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11713_oECA306_D03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	42	37	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12112_oECA306_F04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	11	8	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12530_oECA306_C05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	41	20	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11475_oECA306_H02_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	19	84	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12512_oECA306_E05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	33	14	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11314_oECA306_C01_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	0	6	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11901_oECA306_C04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	32	91	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11894_oECA306_B04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	14	14	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11858_oECA306_A04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	15	20	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-12452_oECA306_A05_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	26	15	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11788_oECA306_G03_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	40	10	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
S-11197_oECA306_E04_robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H	45	9	robyn.tanny@northwestern.edu_07_SEQ1679327A_010320H
